filename,max_lat,min_lat,max_lon,min_lon,file_type,file_size_mb,file_format,version,created,utmzone,srs
CON_A01_2015_LAS_62.laz,-14.46358946,-14.46811197,-39.08815002,-39.09279128,pointcloud,107.396159,LAS/LAZ,1,19/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_63.laz,-14.51783914,-14.52236164,-39.08817146,-39.09281385,pointcloud,71.738984,LAS/LAZ,1,13/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_64.laz,-14.49976103,-14.50428326,-39.07424363,-39.07888536,pointcloud,75.753145,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_65.laz,-14.49069143,-14.49521484,-39.13456104,-39.13920379,pointcloud,47.0768,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_66.laz,-14.49072368,-14.49524563,-39.06032051,-39.06496177,pointcloud,43.423581,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_67.laz,-14.50878947,-14.51331234,-39.10672952,-39.11137209,pointcloud,60.53857,LAS/LAZ,1,13/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_68.laz,-14.49071245,-14.49523505,-39.09280076,-39.09744268,pointcloud,66.589773,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_69.laz,-14.50425102,-14.50877452,-39.13920953,-39.14385266,pointcloud,61.270618,LAS/LAZ,1,14/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_7.laz,-14.49070169,-14.49522474,-39.11600092,-39.12064331,pointcloud,94.366116,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_70.laz,-14.4681084,-14.472631,-39.09279137,-39.09743281,pointcloud,104.41387,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_71.laz,-14.50426868,-14.50879154,-39.10672735,-39.11136983,pointcloud,62.780464,LAS/LAZ,1,14/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_72.laz,-14.52235806,-14.52688064,-39.09281394,-39.09745652,pointcloud,55.414897,LAS/LAZ,1,19/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_73.laz,-14.50428477,-14.50627202,-39.06713831,-39.06960535,pointcloud,4.334554,LAS/LAZ,1,14/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_74.laz,-14.51330802,-14.51783098,-39.11137219,-39.11601495,pointcloud,59.598854,LAS/LAZ,1,13/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_75.laz,-14.49521754,-14.49974077,-39.12528352,-39.12992619,pointcloud,123.48602,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_76.laz,-14.49523514,-14.49975764,-39.08816252,-39.09280443,pointcloud,71.628756,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_78.laz,-14.4816745,-14.48619691,-39.08351731,-39.08815885,pointcloud,69.197719,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_79.laz,-14.52687885,-14.52868239,-39.09521753,-39.09745731,pointcloud,5.553495,LAS/LAZ,1,12/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_8.laz,-14.50878246,-14.51330559,-39.12065074,-39.12529359,pointcloud,140.34694,LAS/LAZ,1,13/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_80.laz,-14.48165765,-14.4861808,-39.12063607,-39.12527835,pointcloud,81.622674,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_81.laz,-14.47262519,-14.47714797,-39.10207256,-39.10671429,pointcloud,131.011044,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_82.laz,-14.49438306,-14.49524583,-39.05955588,-39.06032164,pointcloud,0.854858,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_83.laz,-14.50879163,-14.5133144,-39.10208911,-39.10673159,pointcloud,63.7356,LAS/LAZ,1,13/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_84.laz,-14.49071048,-14.49523317,-39.0974408,-39.10208281,pointcloud,140.955107,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_85.laz,-14.50880415,-14.51000652,-39.07275475,-39.07424695,pointcloud,2.037302,LAS/LAZ,1,14/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_86.laz,-14.49069413,-14.49521745,-39.12992101,-39.13456367,pointcloud,110.377906,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_87.laz,-14.51784093,-14.52121345,-39.08398712,-39.0881727,pointcloud,19.488711,LAS/LAZ,1,13/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_88.laz,-14.49975943,-14.50428174,-39.07888386,-39.08352568,pointcloud,69.815151,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_89.laz,-14.46359124,-14.46811362,-39.0836296,-39.08815171,pointcloud,76.063988,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_9.laz,-14.5313956,-14.53591837,-39.10209948,-39.10674243,pointcloud,37.106676,LAS/LAZ,1,12/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_90.laz,-14.49974329,-14.50426634,-39.11600563,-39.1206482,pointcloud,188.162139,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_91.laz,-14.51782404,-14.52234718,-39.12065564,-39.12529868,pointcloud,59.912748,LAS/LAZ,1,12/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_92.laz,-14.47714161,-14.48166457,-39.11135413,-39.11599613,pointcloud,110.095048,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_93.laz,-14.47715698,-14.48167922,-39.07423611,-39.07887737,pointcloud,56.279812,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_94.laz,-14.48653944,-14.49069404,-39.13455853,-39.13920097,pointcloud,18.270262,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_95.laz,-14.48915685,-14.49072397,-39.06356809,-39.06496046,pointcloud,3.286101,LAS/LAZ,1,15/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_96.laz,-14.48619165,-14.49071424,-39.09279888,-39.0974407,pointcloud,150.620992,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_97.laz,-14.47262304,-14.47714591,-39.10671222,-39.11135403,pointcloud,127.154967,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_98.laz,-14.52687688,-14.53139955,-39.09745662,-39.10209938,pointcloud,52.812757,LAS/LAZ,1,12/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CON_A01_2015_LAS_99.laz,-14.48165514,-14.48617837,-39.12527591,-39.12991829,pointcloud,53.714608,LAS/LAZ,1,18/2016,24S,"+proj=utm +zone=24 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_0.laz,-9.484764458,-9.48817403,-58.86733176,-58.87111649,pointcloud,16.502464,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_1.laz,-9.484784733,-9.488625683,-58.85822622,-58.86735511,pointcloud,41.250452,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_10.laz,-9.46668767,-9.475745562,-58.8672312,-58.87049843,pointcloud,35.676468,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_11.laz,-9.440087488,-9.448625112,-58.86708999,-58.86913367,pointcloud,19.068761,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_12.laz,-9.448611878,-9.457665236,-58.8671352,-58.86958864,pointcloud,28.957066,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_13.laz,-9.457649826,-9.466705174,-58.8671834,-58.87004323,pointcloud,32.754331,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_14.laz,-9.448624645,-9.457713731,-58.85802943,-58.86718751,pointcloud,108.449054,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_15.laz,-9.457664663,-9.466753624,-58.85807767,-58.86723858,pointcloud,102.002404,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_16.laz,-9.448673073,-9.457745501,-58.85198298,-58.85808514,pointcloud,70.897764,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_17.laz,-9.457713156,-9.46678328,-58.85243733,-58.8581326,pointcloud,59.226535,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_2.laz,-9.484833276,-9.488837371,-58.85380014,-58.85824976,pointcloud,20.806699,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_3.laz,-9.475793305,-9.484859349,-58.8533465,-58.85822823,pointcloud,49.924283,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_4.laz,-9.475744715,-9.484833833,-58.85817702,-58.86733514,pointcloud,102.514424,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_5.laz,-9.475725597,-9.484785849,-58.86727987,-58.87095343,pointcloud,43.653893,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_6.laz,-9.466753145,-9.475821322,-58.85289129,-58.85818003,pointcloud,56.84775,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_7.laz,-9.440622062,-9.448707141,-58.85159117,-58.85803753,pointcloud,65.905536,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_8.laz,-9.466704872,-9.475794053,-58.85812632,-58.86728697,pointcloud,104.885553,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
COT_A01_2011_laz_9.laz,-9.440169589,-9.448673739,-58.85798519,-58.86713912,pointcloud,97.438734,LAS/LAZ,1,0/0,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_0.laz,-2.943602395,-2.950397088,-59.90898111,-59.924196,pointcloud,179.151155,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_1.laz,-2.945930207,-2.952627181,-59.92350513,-59.93810504,pointcloud,169.054604,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_10.laz,-2.953575174,-2.96037083,-59.90746135,-59.92267544,pointcloud,250.851913,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_11.laz,-2.95590395,-2.962600439,-59.92198501,-59.93658563,pointcloud,259.230386,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_12.laz,-2.937795712,-2.944492567,-59.92474684,-59.93934651,pointcloud,151.558853,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_13.laz,-2.933218836,-2.942262679,-59.89615739,-59.92544205,pointcloud,292.648699,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_2.laz,-2.942254814,-2.949058439,-59.95256777,-59.96787,pointcloud,163.144032,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_3.laz,-2.948159708,-2.954856079,-59.93741515,-59.952017,pointcloud,172.075494,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_4.laz,-2.941369834,-2.948069224,-59.89503185,-59.90967261,pointcloud,167.383647,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_5.laz,-2.9603634,-2.967038441,-59.94980621,-59.96431138,pointcloud,137.076985,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_6.laz,-2.958133144,-2.964830113,-59.93589475,-59.95049705,pointcloud,236.315405,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_7.laz,-2.951197724,-2.95804227,-59.89260404,-59.90815208,pointcloud,250.124186,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_8.laz,-2.94002645,-2.946721888,-59.93865706,-59.95325823,pointcloud,142.781798,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2008_laz_9.laz,-2.950389097,-2.957210128,-59.95132704,-59.96673748,pointcloud,171.798163,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_0.laz,-2.936716646,-2.945469712,-65.95019715,-65.9576473,pointcloud,71.070425,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_1.laz,-2.94545004,-2.954504714,-65.95022013,-65.95765718,pointcloud,81.791077,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_10.laz,-2.954528769,-2.963587716,-65.93227057,-65.94128105,pointcloud,82.782269,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_11.laz,-2.936411485,-2.936482271,-65.9322231,-65.93531942,pointcloud,0.179078,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_12.laz,-2.954504804,-2.963563752,-65.9412573,-65.95026778,pointcloud,84.63605,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_13.laz,-2.95448502,-2.963539714,-65.95024396,-65.95766641,pointcloud,63.673366,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_14.laz,-2.936226214,-2.936510447,-65.9215231,-65.92323651,pointcloud,0.777214,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_15.laz,-2.954576479,-2.963616028,-65.92161796,-65.92330737,pointcloud,17.092603,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_16.laz,-2.936237058,-2.936505944,-65.92323596,-65.93222308,pointcloud,2.075562,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_17.laz,-2.95455266,-2.963611608,-65.92328377,-65.93229424,pointcloud,87.670272,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_18.laz,-2.963611699,-2.964717453,-65.92166465,-65.92331026,pointcloud,2.409604,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_19.laz,-2.963587807,-2.964712188,-65.92330746,-65.93229714,pointcloud,12.32045,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_2.laz,-2.936554152,-2.945493603,-65.94121016,-65.95022004,pointcloud,91.85716,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_20.laz,-2.963563842,-2.964683408,-65.93229433,-65.94128394,pointcloud,11.408244,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_21.laz,-2.963539805,-2.964654556,-65.94128114,-65.95027067,pointcloud,11.378844,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_22.laz,-2.963519999,-2.96462554,-65.95026787,-65.95765456,pointcloud,10.14577,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_3.laz,-2.945469803,-2.954528678,-65.94123354,-65.95024387,pointcloud,107.958278,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_4.laz,-2.936458617,-2.945517421,-65.93222326,-65.94123345,pointcloud,87.442942,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_5.laz,-2.945493693,-2.95455257,-65.93224688,-65.94125721,pointcloud,103.585634,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_6.laz,-2.945517512,-2.954576388,-65.92326015,-65.93227048,pointcloud,103.131064,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_7.laz,-2.936482362,-2.945541167,-65.9232366,-65.93224679,pointcloud,86.58229,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_8.laz,-2.945541257,-2.954580856,-65.92157126,-65.92328368,pointcloud,19.2691,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2012_laz_9.laz,-2.936506034,-2.945545682,-65.92152454,-65.92326006,pointcloud,17.237188,LAS/LAZ,1,0/0,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_0.laz,-2.954155152,-2.963195515,-59.92159096,-59.92395071,pointcloud,17.188008,LAS/LAZ,1.2,158/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_1.laz,-2.954211551,-2.963270477,-59.94189732,-59.95090777,pointcloud,72.597211,LAS/LAZ,1.2,158/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_10.laz,-2.954161656,-2.963220575,-59.92392587,-59.93293632,pointcloud,71.305664,LAS/LAZ,1.2,212/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_11.laz,-2.963220666,-2.964706377,-59.93290753,-59.94189723,pointcloud,10.040708,LAS/LAZ,1.2,158/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_12.laz,-2.963195605,-2.96473522,-59.92392169,-59.93291147,pointcloud,8.496663,LAS/LAZ,1.2,265/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_13.laz,-2.936591434,-2.945202119,-59.9419468,-59.95095574,pointcloud,67.511788,LAS/LAZ,1.2,265/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_14.laz,-2.936230987,-2.945127615,-59.9214988,-59.92399993,pointcloud,17.567118,LAS/LAZ,1.2,265/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_15.laz,-2.94520221,-2.954254867,-59.95090786,-59.95766696,pointcloud,53.417926,LAS/LAZ,1.2,265/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_16.laz,-2.963270567,-2.964642175,-59.95087945,-59.95765637,pointcloud,6.332212,LAS/LAZ,1.2,158/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_17.laz,-2.95423639,-2.963289195,-59.95088315,-59.95767608,pointcloud,52.798408,LAS/LAZ,1.2,158/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
DUC_A01_2017_LAS_18.laz,-2.936274613,-2.945152522,-59.92397565,-59.9329853,pointcloud,67.52205,LAS/LAZ,1.2,209/2017,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
